run_id,timestamp,case_id,trial,model,prompt_version,descriptor_version,backend,execution_mode,negative_case,expected_decision,decision,passed,failure_reason,status,turns,tokens_in,tokens_out,tokens_measured,cost_usd,latency_ms,error,cached_input_tokens,reasoning_tokens,provider_cost_usd,calculated_cost_usd,cost_source,temperature,autonomy,prompt_hash
c0ad2f79-9d52-4611-be92-32b2b321e4bb,2026-09-17T13:09:04.563809Z,REF-6002,1,qwen/qwen3-30b-a3b-instruct-2507,v2,v2,live,parallel,False,book,book,True,,completed,4,21645,526,True,0.00136585,15295.678,,12233,0,0.00136585,0.00114375,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
efd943a7-1780-4437-aa97-a13cda2bd293,2026-09-17T13:09:19.861394Z,REF-6003,1,qwen/qwen3-30b-a3b-instruct-2507,v2,v2,live,parallel,False,book,book,True,,completed,4,21652,531,True,0.00174231,28300.439,,8160,0,0.00174231,0.00114505,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
4a41d147-88f7-48db-9d3c-2ca8d51ef4ea,2026-09-17T13:09:48.164847Z,REF-6004,1,qwen/qwen3-30b-a3b-instruct-2507,v2,v2,live,parallel,False,book,book,True,,completed,4,21404,517,True,0.00164232,14140.314,,15231,0,0.00164232,0.00113041,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
51e56e00-95d2-419b-964c-6322c02a9a51,2026-09-17T13:10:02.308452Z,REF-6005,1,qwen/qwen3-30b-a3b-instruct-2507,v2,v2,live,parallel,False,book,,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,invalid_model_output,3,16610,370,True,0.00107508,14316.823,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",7468,0,0.00107508,0.0008712,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
7be433c7-1a88-4af2-bcb3-4b80a35c3118,2026-09-17T13:10:16.628281Z,REF-6006,1,qwen/qwen3-30b-a3b-instruct-2507,v2,v2,live,parallel,False,book,,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,invalid_model_output,3,16597,420,True,0.00148993,12615.414,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",11179,0,0.00148993,0.00088023,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
384b977b-29ae-47cd-830d-376496cd8a79,2026-09-17T13:10:29.247629Z,REF-6007,1,qwen/qwen3-30b-a3b-instruct-2507,v2,v2,live,parallel,False,book,,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,invalid_model_output,3,16654,423,True,0.00132751,9947.7,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",11179,0,0.00132751,0.00088355,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
59ff60ce-7bdf-4820-95c6-0dcbc691cae9,2026-09-17T13:10:39.198533Z,REF-6008,1,qwen/qwen3-30b-a3b-instruct-2507,v2,v2,live,parallel,False,book,book,True,,completed,4,21554,497,True,0.00163393,25511.266,,15611,0,0.00163393,0.00113377,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
f7433f5d-8ef1-4d36-8f04-67fbfc889f30,2026-09-17T13:11:04.713084Z,REF-6015,1,qwen/qwen3-30b-a3b-instruct-2507,v2,v2,live,parallel,False,book,book,True,,completed,4,21483,540,True,0.00158006,12856.974,,11148,0,0.00158006,0.00113865,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
2c26f69d-3dc1-4df1-be7e-991c1857ce1b,2026-09-17T13:11:17.573703Z,REF-6016,1,qwen/qwen3-30b-a3b-instruct-2507,v2,v2,live,parallel,False,book,,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,invalid_model_output,3,16650,429,True,0.00104925,10498.274,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",11493,0,0.00104925,0.00088452,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
6dbeab32-3663-4a08-b137-3350edf694e7,2026-09-17T13:11:28.074969Z,REF-6017,1,qwen/qwen3-30b-a3b-instruct-2507,v2,v2,live,parallel,False,book,book,True,,completed,4,21489,516,True,0.00209506,11735.81,,7437,0,0.00209506,0.00113431,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
