run_id,timestamp,case_id,trial,model,prompt_version,descriptor_version,backend,execution_mode,negative_case,expected_decision,decision,passed,failure_reason,status,turns,tokens_in,tokens_out,tokens_measured,cost_usd,latency_ms,error,cached_input_tokens,reasoning_tokens,provider_cost_usd,calculated_cost_usd,cost_source,temperature,autonomy,prompt_hash
91cf0bac-52a9-4683-96ed-d0fcde6b1f60,2026-09-17T13:22:20.358023Z,REF-6002,1,google/gemini-2.5-flash,v2,v2,live,parallel,False,book,book,True,,completed,4,24628,547,True,0.00491623,6080.452,,14221,0,0.00491623,0.0087559,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
d6c4bf2d-9da8-4aee-9cc5-ac8e3bbac0bd,2026-09-17T13:23:37.204751Z,REF-6003,1,google/gemini-2.5-flash,v2,v2,live,parallel,False,book,book,True,,completed,4,24639,545,True,0.00409049,7900.281,,17273,0,0.00409049,0.0087542,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
3a732ea1-c8df-4aaf-8328-37980226cced,2026-09-17T13:23:45.108160Z,REF-6004,1,google/gemini-2.5-flash,v2,v2,live,parallel,False,book,book,True,,completed,4,24423,540,True,0.00401346,6069.075,,17272,0,0.00401346,0.0086769,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
6ae76947-18c1-4af2-ac00-a869468ead59,2026-09-17T13:23:51.180078Z,REF-6005,1,google/gemini-2.5-flash,v2,v2,live,parallel,False,book,book,True,,completed,4,24339,509,True,0.0085742,8531.453,,0,0,0.0085742,0.0085742,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
b85d5c1c-7773-43a7-be28-8f99e52e6a55,2026-09-17T13:23:59.713895Z,REF-6006,1,google/gemini-2.5-flash,v2,v2,live,parallel,False,book,book,True,,completed,4,24496,636,True,0.00647343,7623.885,,9131,0,0.00647343,0.0089388,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
e2fec8d4-c84d-405d-9222-3b4282094e98,2026-09-17T13:24:07.340024Z,REF-6007,1,google/gemini-2.5-flash,v2,v2,live,parallel,False,book,book,True,,completed,4,24541,591,True,0.00417609,6853.088,,17273,0,0.00417609,0.0088398,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
23b49fbe-7fc9-4357-b9c3-a936c9199f27,2026-09-17T13:24:14.195751Z,REF-6008,1,google/gemini-2.5-flash,v2,v2,live,parallel,False,book,book,True,,completed,4,24535,548,True,0.0087305,7885.086,,0,0,0.0087305,0.0087305,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
b9d448c2-9d71-45b1-9d9e-a92f669047a4,2026-09-17T13:24:22.083693Z,REF-6015,1,google/gemini-2.5-flash,v2,v2,live,parallel,False,book,book,True,,completed,4,24635,673,True,0.00440902,7552.604,,17274,0,0.00440902,0.009073,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
4b5b1e44-e3a5-4d7f-b07e-fb92c2c5b9c1,2026-09-17T13:24:29.639345Z,REF-6016,1,google/gemini-2.5-flash,v2,v2,live,parallel,False,book,book,True,,completed,4,24461,542,True,0.00402986,5897.808,,17272,0,0.00402986,0.0086933,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
ac2dcc4e-9774-4f32-8b19-0a338ca46f58,2026-09-17T13:24:35.540694Z,REF-6017,1,google/gemini-2.5-flash,v2,v2,live,parallel,False,book,book,True,,completed,4,24510,599,True,0.00418679,7004.576,,17273,0,0.00418679,0.0088505,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
b4dd77d2-61ef-4841-a75a-a28581b0f0cc,2026-09-17T13:24:42.548970Z,REF-6018,1,google/gemini-2.5-flash,v2,v2,live,parallel,False,book,book,True,,completed,4,24592,600,True,0.00558252,7262.193,,12204,0,0.00558252,0.0088776,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
0d68def7-b2eb-405d-aea9-cb8663519b45,2026-09-17T13:24:49.813675Z,REF-6019,1,google/gemini-2.5-flash,v2,v2,live,parallel,False,book,book,True,,completed,4,24411,520,True,0.0086233,7119.725,,0,0,0.0086233,0.0086233,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
